Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,CouncilArea,Regionname,Price_per_Room,Room_to_Bathroom_Ratio,Property_Age
3,0,1410000.0,10.1,3.0,1.0,2.0,594.0,131.0,1970.0,-37.88719,145.0506,7822.0,8,5,470000.0,1.5,54.0
3,2,920000.0,10.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,7822.0,8,5,306666.6666666667,1.5,54.0
2,2,601000.0,10.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,7822.0,8,5,300500.0,1.0,54.0
5,0,1630000.0,10.1,5.0,3.0,2.0,743.0,283.0,1975.0,-37.89949,145.06272,7822.0,8,5,326000.0,1.25,49.0
4,0,725000.0,14.8,4.0,2.0,4.0,736.0,186.0,2005.0,-37.71012,144.73487,7719.0,19,6,181250.0,1.3333333333333333,19.0
3,1,570000.0,14.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,7719.0,19,6,190000.0,1.5,54.0
3,0,788000.0,31.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,1989.0,12,4,262666.6666666667,1.5,54.0
3,0,1520000.0,8.4,3.0,2.0,2.0,521.0,131.0,1970.0,-37.88212,145.04868,608.0,8,5,506666.6666666667,1.0,54.0
3,2,650000.0,7.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6923.0,8,5,216666.66666666666,1.5,54.0
4,0,1605000.0,8.7,4.0,2.0,2.0,388.0,275.0,2001.0,-37.88957,145.01799,5051.0,8,5,401250.0,1.3333333333333333,23.0
2,0,1101000.0,8.7,2.0,1.0,2.0,371.0,131.0,1970.0,-37.89221,145.027,5051.0,8,5,550500.0,1.0,54.0
3,1,765000.0,11.7,3.0,2.0,1.0,255.0,115.0,2000.0,-37.88267,145.10823,3582.0,21,5,255000.0,1.0,24.0
3,1,860000.0,11.7,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3582.0,21,5,286666.6666666667,1.5,54.0
3,0,1870000.0,27.0,3.0,2.0,4.0,640.0,131.0,1970.0,-38.05213,145.11429,3906.0,12,4,623333.3333333334,1.0,54.0
2,1,682000.0,17.9,3.0,1.0,2.0,338.0,131.0,1970.0,-37.97144,145.07268,9758.0,1,5,341000.0,1.0,54.0
2,2,450000.0,17.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,9758.0,1,5,225000.0,1.0,54.0
2,1,750000.0,17.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,9758.0,1,5,375000.0,1.0,54.0
4,0,1180000.0,17.9,4.0,2.0,4.0,525.0,131.0,1970.0,-37.96963,145.08267,9758.0,1,5,295000.0,1.3333333333333333,54.0
2,2,653000.0,17.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,9758.0,1,5,326500.0,1.0,54.0
2,1,880000.0,17.9,2.0,2.0,2.0,263.0,164.0,2017.0,-37.95746,145.06888,9758.0,1,5,440000.0,0.6666666666666666,7.0
4,0,1125000.0,17.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,9758.0,1,5,281250.0,2.0,54.0
3,1,790000.0,17.9,3.0,2.0,2.0,171.0,112.0,2014.0,-37.95653,145.06708,9758.0,1,5,263333.3333333333,1.0,10.0
4,0,830000.0,27.1,4.0,2.0,2.0,531.0,131.0,1970.0,-37.75486,145.32901,3789.0,32,1,207500.0,1.3333333333333333,54.0
4,0,990000.0,17.5,4.0,2.0,2.0,667.0,150.0,1982.0,-37.93764,145.10087,2727.0,12,4,247500.0,1.3333333333333333,42.0
4,1,800000.0,16.7,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5837.0,21,4,200000.0,2.0,54.0
3,0,1100000.0,17.5,3.0,1.0,1.0,726.0,131.0,1970.0,-37.93117,145.11288,4734.0,12,4,366666.6666666667,1.5,54.0
3,0,1330000.0,3.6,3.0,1.0,2.0,504.0,131.0,1970.0,-37.78863,144.99089,2954.0,31,2,443333.3333333333,1.5,54.0
4,0,1369000.0,3.6,4.0,2.0,1.0,174.0,160.0,1999.0,-37.79335,144.98857,2954.0,31,2,342250.0,1.3333333333333333,25.0
4,0,2000000.0,3.6,4.0,1.0,2.0,453.0,131.0,1970.0,-37.78894,145.00084,2954.0,31,2,500000.0,2.0,54.0
3,0,1100000.0,6.7,3.0,2.0,1.0,387.0,131.0,1970.0,-37.73367,144.95687,11204.0,6,2,366666.6666666667,1.0,54.0
4,0,1300000.0,6.7,4.0,2.0,0.0,406.0,132.0,1930.0,-37.74601,144.94799,11204.0,6,2,325000.0,1.3333333333333333,94.0
3,0,1200000.0,6.7,3.0,1.0,3.0,536.0,131.0,1970.0,-37.75008,144.97759,11204.0,6,2,400000.0,1.5,54.0
3,0,865000.0,6.7,3.0,1.0,2.0,465.0,131.0,1970.0,-37.74793,144.97692,11204.0,6,2,288333.3333333333,1.5,54.0
3,0,1238000.0,6.7,3.0,1.0,4.0,574.0,131.0,1970.0,-37.73932,144.96204,11204.0,6,2,412666.6666666667,1.5,54.0
4,1,1082000.0,6.7,4.0,2.0,4.0,254.0,249.0,2000.0,-37.73715,144.97044,11204.0,6,2,270500.0,1.3333333333333333,24.0
3,0,1035000.0,6.7,3.0,1.0,2.0,375.0,169.0,1930.0,-37.75339,144.97687,11204.0,6,2,345000.0,1.5,94.0
3,0,810000.0,6.7,3.0,2.0,1.0,182.0,118.0,2008.0,-37.74319,144.97717,11204.0,6,2,270000.0,1.0,16.0
4,0,745000.0,6.7,4.0,1.0,1.0,610.0,106.0,1950.0,-37.71984,144.96735,3445.0,6,2,186250.0,2.0,74.0
4,0,1425000.0,6.7,4.0,1.0,4.0,950.0,131.0,1970.0,-37.73075,144.96373,3445.0,6,2,356250.0,2.0,54.0
2,2,630000.0,2.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4553.0,31,2,315000.0,1.0,54.0
2,2,630000.0,2.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4553.0,31,2,315000.0,1.0,54.0
4,0,715000.0,20.6,4.0,2.0,2.0,576.0,237.0,2014.0,-37.59928,144.90109,15510.0,11,2,178750.0,1.3333333333333333,10.0
3,0,535000.0,20.6,3.0,2.0,2.0,578.0,131.0,1970.0,-37.58918,144.94001,15510.0,11,2,178333.33333333334,1.0,54.0
3,0,455000.0,20.6,3.0,2.0,2.0,293.0,110.0,2015.0,-37.59962,144.89789,15510.0,11,2,151666.66666666666,1.0,9.0
3,0,438000.0,20.6,3.0,1.0,2.0,250.0,131.0,1970.0,-37.59889,144.89668,15510.0,11,2,146000.0,1.5,54.0
3,0,542000.0,20.6,3.0,2.0,1.0,514.0,131.0,1970.0,-37.60139,144.92488,15510.0,11,2,180666.66666666666,1.0,54.0
3,0,594000.0,20.6,3.0,2.0,2.0,459.0,183.0,2011.0,-37.58023,144.91104,15510.0,11,2,198000.0,1.0,13.0
4,0,520000.0,20.6,4.0,2.0,2.0,448.0,142.0,2010.0,-37.57027,144.91699,15510.0,11,2,130000.0,1.3333333333333333,14.0
3,0,472000.0,20.6,3.0,2.0,1.0,238.0,131.0,2016.0,-37.56692,144.90448,15510.0,11,2,157333.33333333334,1.0,8.0
3,0,515000.0,20.6,3.0,1.0,2.0,495.0,138.0,2008.0,-37.58131,144.93038,15510.0,11,2,171666.66666666666,1.5,16.0
4,0,710000.0,20.6,4.0,2.0,2.0,576.0,131.0,1970.0,-37.57914,144.9041,15510.0,11,2,177500.0,1.3333333333333333,54.0
4,0,583000.0,20.6,4.0,2.0,2.0,400.0,162.0,2016.0,-37.56861,144.92493,15510.0,11,2,145750.0,1.3333333333333333,8.0
3,0,686000.0,34.7,3.0,1.0,2.0,850.0,131.0,1970.0,-38.10256,145.28017,7680.0,5,4,228666.66666666666,1.5,54.0
3,0,1285000.0,2.4,3.0,1.0,2.0,150.0,131.0,1970.0,-37.83031,144.99226,1123.0,31,2,428333.3333333333,1.5,54.0
3,1,1277000.0,2.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,1123.0,31,2,425666.6666666667,1.5,54.0
3,0,830500.0,23.0,3.0,2.0,2.0,408.0,131.0,1970.0,-37.8072,145.27249,11925.0,17,0,276833.3333333333,1.0,54.0
4,0,1010000.0,23.0,4.0,2.0,2.0,1187.0,190.0,1983.0,-37.77936,145.26143,1705.0,17,0,252500.0,1.3333333333333333,41.0
3,0,960000.0,23.0,3.0,2.0,2.0,808.0,131.0,1970.0,-37.77246,145.26822,1705.0,17,0,320000.0,1.0,54.0
2,0,555000.0,23.0,2.0,1.0,1.0,230.0,131.0,1970.0,-37.81599,145.27655,1863.0,17,0,277500.0,1.0,54.0
4,1,915000.0,23.0,4.0,2.0,2.0,299.0,131.0,1970.0,-37.81236,145.26794,1863.0,17,0,228750.0,1.3333333333333333,54.0
3,0,440000.0,14.0,3.0,2.0,2.0,551.0,131.0,1970.0,-37.66733,144.92595,2246.0,11,2,146666.66666666666,1.0,54.0
4,0,740000.0,14.8,4.0,1.0,2.0,1135.0,131.0,1970.0,-37.76038,144.77177,6388.0,3,6,185000.0,2.0,54.0
3,0,580000.0,14.8,3.0,1.0,4.0,661.0,131.0,1970.0,-37.76037,144.77328,6388.0,3,6,193333.33333333334,1.5,54.0
4,0,695000.0,14.7,4.0,2.0,2.0,448.0,166.0,2011.0,-37.78213,144.75637,2276.0,3,6,173750.0,1.3333333333333333,13.0
3,0,812000.0,22.2,3.0,2.0,2.0,523.0,131.0,1970.0,-37.98922,145.14025,3940.0,12,4,270666.6666666667,1.0,54.0
4,0,760000.0,22.2,4.0,2.0,2.0,558.0,142.0,2004.0,-37.97801,145.13348,3940.0,12,4,190000.0,1.3333333333333333,20.0
3,0,890000.0,12.4,3.0,1.0,1.0,462.0,122.0,1970.0,-37.78021,145.1033,9028.0,15,0,296666.6666666667,1.5,54.0
3,0,1350000.0,12.4,3.0,1.0,2.0,730.0,125.0,1965.0,-37.79365,145.13721,9028.0,15,0,450000.0,1.5,59.0
4,0,1575000.0,12.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,9028.0,15,0,393750.0,2.0,54.0
3,0,1140000.0,14.3,3.0,2.0,2.0,801.0,131.0,1970.0,-37.75918,145.1774,10999.0,15,0,380000.0,1.0,54.0
3,0,1250000.0,14.3,3.0,2.0,4.0,652.0,153.0,1975.0,-37.79769,145.15029,10999.0,15,0,416666.6666666667,1.0,49.0
4,0,1630000.0,14.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10999.0,15,0,407500.0,2.0,54.0
4,0,1400000.0,14.3,4.0,2.0,2.0,599.0,131.0,1970.0,-37.77602,145.17326,10999.0,15,0,350000.0,1.3333333333333333,54.0
3,0,1262000.0,16.1,3.0,2.0,2.0,694.0,131.0,1970.0,-37.80224,145.17505,4790.0,15,0,420666.6666666667,1.0,54.0
5,0,1898000.0,16.1,5.0,3.0,3.0,1366.0,290.0,1980.0,-37.77848,145.17597,4790.0,15,0,379600.0,1.25,44.0
4,0,670000.0,25.9,4.0,2.0,2.0,687.0,235.0,2008.0,-37.6147,145.13255,7254.0,25,3,167500.0,1.3333333333333333,16.0
3,0,507000.0,25.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,7254.0,25,3,169000.0,1.5,54.0
3,0,500000.0,25.9,3.0,2.0,1.0,312.0,131.0,1970.0,-37.57894,145.12527,7254.0,25,3,166666.66666666666,1.0,54.0
3,0,670000.0,28.8,3.0,1.0,1.0,578.0,97.0,1960.0,-37.99478,145.23681,3533.0,5,4,223333.33333333334,1.5,64.0
4,0,962000.0,27.0,4.0,1.0,2.0,593.0,131.0,1970.0,-38.03535,145.11522,2546.0,12,4,240500.0,2.0,54.0
3,0,1490000.0,7.2,3.0,1.0,1.0,361.0,131.0,1970.0,-37.88464,145.01135,4898.0,8,5,496666.6666666667,1.5,54.0
4,0,1200000.0,18.0,4.0,2.0,1.0,844.0,131.0,1970.0,-37.71696,145.15161,6990.0,0,0,300000.0,1.3333333333333333,54.0
3,0,672200.0,18.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6990.0,0,0,224066.66666666666,1.5,54.0
4,0,830000.0,18.0,4.0,2.0,2.0,800.0,131.0,1970.0,-37.70434,145.172,6990.0,0,0,207500.0,1.3333333333333333,54.0
3,0,1285000.0,18.0,3.0,2.0,2.0,993.0,200.0,1980.0,-37.7146,145.14124,6990.0,0,0,428333.3333333333,1.0,44.0
4,0,1340000.0,18.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6990.0,0,0,335000.0,2.0,54.0
3,0,925000.0,18.0,3.0,2.0,4.0,748.0,131.0,1970.0,-37.68973,145.14404,2346.0,0,0,308333.3333333333,1.0,54.0
1,2,507500.0,7.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8989.0,26,5,507500.0,0.5,54.0
2,2,951000.0,7.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8989.0,26,5,475500.0,1.0,54.0
1,2,468000.0,7.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8989.0,26,5,468000.0,0.5,54.0
2,2,680000.0,7.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8989.0,26,5,340000.0,1.0,54.0
2,2,600000.0,7.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8989.0,26,5,300000.0,1.0,54.0
1,2,405000.0,7.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8989.0,26,5,405000.0,0.5,54.0
2,2,852500.0,7.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8989.0,26,5,426250.0,1.0,54.0
6,0,1070000.0,28.5,6.0,3.0,2.0,800.0,326.0,1997.0,-37.97776,145.27613,8443.0,5,4,178333.33333333334,1.5,27.0
3,0,770000.0,28.5,3.0,2.0,2.0,764.0,131.0,1970.0,-37.97902,145.27637,8443.0,5,4,256666.66666666666,1.0,54.0
3,0,585000.0,19.6,3.0,1.0,2.0,572.0,115.0,1985.0,-37.64763,145.04872,10926.0,29,2,195000.0,1.5,39.0
3,0,620000.0,19.6,3.0,1.0,2.0,527.0,102.0,1980.0,-37.64162,145.03814,10926.0,29,2,206666.66666666666,1.5,44.0
4,0,681000.0,19.6,4.0,3.0,2.0,350.0,210.0,2008.0,-37.63014,145.02428,10926.0,29,2,170250.0,1.0,16.0
4,0,795000.0,19.6,4.0,2.0,4.0,672.0,191.0,1996.0,-37.65491,145.02649,10926.0,29,2,198750.0,1.3333333333333333,28.0
2,2,397500.0,19.6,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10926.0,29,2,198750.0,1.0,54.0
3,0,560000.0,19.6,3.0,1.0,2.0,536.0,110.0,1985.0,-37.6471,145.03752,10926.0,29,2,186666.66666666666,1.5,39.0
3,0,530000.0,19.6,3.0,1.0,2.0,536.0,126.0,1983.0,-37.64822,145.03767,10926.0,29,2,176666.66666666666,1.5,41.0
2,0,950000.0,7.5,2.0,1.0,2.0,291.0,131.0,1970.0,-37.75145,144.90793,9264.0,22,6,475000.0,1.0,54.0
2,2,750000.0,7.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,9264.0,22,6,375000.0,1.0,54.0
3,0,2125000.0,7.5,3.0,2.0,3.0,1023.0,181.0,1920.0,-37.74653,144.91412,9264.0,22,6,708333.3333333334,1.0,104.0
4,0,2150000.0,7.5,4.0,3.0,2.0,734.0,131.0,1970.0,-37.75175,144.90572,9264.0,22,6,537500.0,1.0,54.0
2,2,399000.0,7.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,9264.0,22,6,199500.0,1.0,54.0
2,2,627000.0,7.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,9264.0,22,6,313500.0,1.0,54.0
2,2,525000.0,7.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,9264.0,22,6,262500.0,1.0,54.0
2,2,502000.0,7.5,2.0,1.0,1.0,105.0,63.0,1970.0,-37.75557,144.91246,9264.0,22,6,251000.0,1.0,54.0
3,0,1162500.0,7.5,3.0,1.0,2.0,473.0,131.0,1970.0,-37.74504,144.9129,9264.0,22,6,387500.0,1.5,54.0
3,1,745000.0,7.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,9264.0,22,6,248333.33333333334,1.5,54.0
1,2,425000.0,7.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,9264.0,22,6,425000.0,0.5,54.0
2,0,515000.0,7.5,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,9264.0,22,6,257500.0,1.0,54.0
2,0,710000.0,8.2,2.0,1.0,1.0,314.0,102.0,1940.0,-37.73613,144.90235,1308.0,22,6,355000.0,1.0,84.0
4,1,800000.0,7.5,4.0,3.0,1.0,182.0,157.0,2015.0,-37.75156,144.886,588.0,22,6,200000.0,1.0,9.0
4,0,1365000.0,7.5,4.0,2.0,3.0,886.0,102.0,1950.0,-37.75243,144.88566,588.0,22,6,341250.0,1.3333333333333333,74.0
4,0,1510000.0,5.7,4.0,1.0,2.0,502.0,131.0,1970.0,-37.77598,145.01727,2970.0,6,2,377500.0,2.0,54.0
3,0,1275000.0,5.7,3.0,2.0,1.0,324.0,165.0,1950.0,-37.78265,145.01498,2970.0,6,2,425000.0,1.0,74.0
4,0,879500.0,13.1,4.0,1.0,2.0,690.0,131.0,1950.0,-37.71829,144.96605,5070.0,11,2,219875.0,2.0,74.0
3,0,728000.0,13.1,3.0,1.0,4.0,584.0,122.0,1960.0,-37.70428,144.96717,5070.0,11,2,242666.66666666666,1.5,64.0
3,0,662500.0,13.1,3.0,1.0,2.0,609.0,131.0,1970.0,-37.71179,144.96594,5070.0,11,2,220833.33333333334,1.5,54.0
3,0,686000.0,13.1,3.0,1.0,4.0,639.0,131.0,1970.0,-37.71363,144.96751,5070.0,11,2,228666.66666666666,1.5,54.0
3,1,636000.0,24.8,3.0,1.0,2.0,212.0,131.0,2002.0,-37.87374,145.27058,10788.0,13,0,212000.0,1.5,22.0
3,2,1227000.0,2.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5825.0,31,2,409000.0,1.5,54.0
2,1,1150000.0,3.6,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6244.0,24,2,575000.0,1.0,54.0
2,0,1362500.0,3.6,2.0,1.0,2.0,180.0,78.0,1900.0,-37.78401,144.97982,6244.0,24,2,681250.0,1.0,124.0
1,2,272500.0,3.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3593.0,18,2,272500.0,0.5,54.0
2,0,850000.0,3.4,2.0,1.0,2.0,157.0,157.0,1900.0,-37.78659,144.92285,3593.0,18,2,425000.0,1.0,124.0
3,0,945000.0,5.1,3.0,1.0,0.0,219.0,107.0,1900.0,-37.79732,144.8848,7570.0,16,6,315000.0,1.5,124.0
2,2,375500.0,5.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,7570.0,16,6,187750.0,1.0,54.0
2,2,450000.0,5.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,7570.0,16,6,225000.0,1.0,54.0
2,1,660000.0,5.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,7570.0,16,6,330000.0,1.0,54.0
3,0,931000.0,5.1,3.0,1.0,0.0,240.0,101.0,1930.0,-37.79392,144.88418,7570.0,16,6,310333.3333333333,1.5,94.0
2,2,675000.0,15.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4385.0,28,0,337500.0,1.0,54.0
2,0,600000.0,38.0,2.0,1.0,7.0,383.0,86.0,2008.0,-38.14529,145.12912,17055.0,7,4,300000.0,1.0,16.0
3,0,820000.0,38.0,3.0,1.0,1.0,697.0,131.0,1970.0,-38.15969,145.11413,7566.0,7,4,273333.3333333333,1.5,54.0
4,0,883000.0,7.2,4.0,2.0,2.0,558.0,161.0,1925.0,-37.89871,145.01019,534.0,8,5,220750.0,1.3333333333333333,99.0
3,0,660000.0,12.9,3.0,1.0,2.0,675.0,131.0,1970.0,-37.68395,144.88921,3285.0,11,6,220000.0,1.5,54.0
3,0,659000.0,12.9,3.0,2.0,1.0,547.0,131.0,1970.0,-37.69394,144.90081,3285.0,11,6,219666.66666666666,1.0,54.0
3,0,630000.0,12.9,3.0,2.0,2.0,542.0,126.0,1984.0,-37.70147,144.89095,3285.0,11,6,210000.0,1.0,40.0
3,0,2300000.0,7.3,3.0,2.0,2.0,485.0,148.0,1910.0,-37.85738,145.04337,10412.0,2,5,766666.6666666666,1.0,114.0
3,0,1480000.0,7.3,3.0,2.0,1.0,323.0,131.0,1970.0,-37.85214,145.04333,10412.0,2,5,493333.3333333333,1.0,54.0
3,1,1360000.0,7.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10412.0,2,5,453333.3333333333,1.5,54.0
1,2,325000.0,7.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10412.0,2,5,325000.0,0.5,54.0
2,0,921000.0,7.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10412.0,2,5,460500.0,1.0,54.0
1,2,295000.0,7.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10412.0,2,5,295000.0,0.5,54.0
3,1,1000000.0,7.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10412.0,2,5,333333.3333333333,1.5,54.0
2,2,706000.0,7.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10412.0,2,5,353000.0,1.0,54.0
2,0,730000.0,7.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,10412.0,2,5,365000.0,1.0,54.0
3,0,1633000.0,7.3,3.0,2.0,3.0,604.0,143.0,1948.0,-37.86019,145.08823,10412.0,2,5,544333.3333333334,1.0,76.0
3,0,1045000.0,16.7,3.0,1.0,3.0,736.0,131.0,1970.0,-37.89834,145.14378,15321.0,21,0,348333.3333333333,1.5,54.0
3,0,1330000.0,16.7,3.0,1.0,1.0,651.0,133.0,1960.0,-37.86361,145.15233,15321.0,21,0,443333.3333333333,1.5,64.0
4,0,1280000.0,16.7,4.0,2.0,2.0,657.0,208.0,1970.0,-37.8697,145.18103,15321.0,21,0,320000.0,1.3333333333333333,54.0
4,0,1250000.0,16.7,4.0,2.0,2.0,646.0,187.0,1970.0,-37.87327,145.18531,15321.0,21,0,312500.0,1.3333333333333333,54.0
3,0,1350000.0,16.7,3.0,1.0,1.0,718.0,131.0,1970.0,-37.88768,145.16755,15321.0,21,0,450000.0,1.5,54.0
3,0,1220000.0,16.7,3.0,2.0,2.0,916.0,131.0,1970.0,-37.8931,145.1557,15321.0,21,0,406666.6666666667,1.0,54.0
5,0,1000000.0,16.7,5.0,2.0,2.0,362.0,195.0,1990.0,-37.89877,145.15125,15321.0,21,0,200000.0,1.6666666666666667,34.0
3,0,629000.0,11.2,3.0,1.0,1.0,665.0,131.0,1950.0,-37.69523,144.92933,8870.0,24,2,209666.66666666666,1.5,74.0
3,1,610000.0,11.2,3.0,2.0,2.0,157.0,131.0,1970.0,-37.6978,144.93562,8870.0,24,2,203333.33333333334,1.0,54.0
2,1,567500.0,11.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8870.0,24,2,283750.0,1.0,54.0
3,0,620000.0,11.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8870.0,24,2,206666.66666666666,1.5,54.0
3,1,380000.0,11.2,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8870.0,24,2,126666.66666666667,1.5,54.0
3,0,835000.0,11.2,3.0,1.0,2.0,764.0,131.0,1970.0,-37.71189,144.90848,8870.0,24,2,278333.3333333333,1.5,54.0
3,0,620000.0,16.1,3.0,1.0,1.0,540.0,131.0,1970.0,-37.71747,145.09208,8524.0,0,2,206666.66666666666,1.5,54.0
4,0,922000.0,16.1,4.0,2.0,2.0,914.0,180.0,1975.0,-37.69672,145.09791,8524.0,0,2,230500.0,1.3333333333333333,49.0
2,2,558000.0,16.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,8524.0,0,2,279000.0,1.0,54.0
3,0,775000.0,16.1,3.0,2.0,1.0,610.0,121.0,1970.0,-37.71686,145.09261,8524.0,0,2,258333.33333333334,1.0,54.0
3,2,495000.0,20.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4864.0,11,2,165000.0,1.5,54.0
4,0,900000.0,20.4,4.0,2.0,2.0,1134.0,324.0,1980.0,-37.64221,144.8926,4864.0,11,2,225000.0,1.3333333333333333,44.0
3,0,740000.0,20.4,3.0,2.0,4.0,814.0,176.0,1990.0,-37.65651,144.90259,4864.0,11,2,246666.66666666666,1.0,34.0
3,0,700000.0,20.4,3.0,2.0,5.0,681.0,131.0,1970.0,-37.64203,144.88852,4864.0,11,2,233333.33333333334,1.0,54.0
3,0,750000.0,11.2,3.0,1.0,3.0,650.0,189.0,1950.0,-37.71498,144.95076,2606.0,24,2,250000.0,1.5,74.0
3,0,851000.0,11.2,3.0,1.0,2.0,724.0,131.0,1970.0,-37.70716,144.94822,2606.0,24,2,283666.6666666667,1.5,54.0
2,2,870000.0,13.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5454.0,1,5,435000.0,1.0,54.0
2,1,926000.0,13.8,2.0,1.0,1.0,504.0,131.0,1970.0,-37.93372,145.01657,5454.0,1,5,463000.0,1.0,54.0
2,0,2220000.0,13.8,2.0,1.0,1.0,856.0,131.0,1970.0,-37.93752,145.01618,5454.0,1,5,1110000.0,1.0,54.0
3,0,1500000.0,13.8,3.0,2.0,1.0,416.0,131.0,1970.0,-37.94328,145.01072,5454.0,1,5,500000.0,1.0,54.0
3,0,2440000.0,13.8,3.0,2.0,1.0,752.0,233.0,1936.0,-37.93592,145.01187,5454.0,1,5,813333.3333333334,1.0,88.0
2,2,615000.0,13.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5454.0,1,5,307500.0,1.0,54.0
3,1,1400000.0,13.8,3.0,2.0,1.0,341.0,131.0,1970.0,-37.94496,145.02111,5454.0,1,5,466666.6666666667,1.0,54.0
3,0,1615000.0,13.8,3.0,2.0,2.0,340.0,183.0,2000.0,-37.9445,145.01609,5454.0,1,5,538333.3333333334,1.0,24.0
3,0,1362500.0,5.3,3.0,1.0,1.0,260.0,131.0,1970.0,-37.82845,145.04085,11308.0,2,5,454166.6666666667,1.5,54.0
1,2,504500.0,5.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,11308.0,2,5,504500.0,0.5,54.0
2,2,630000.0,5.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,11308.0,2,5,315000.0,1.0,54.0
2,2,635000.0,5.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,11308.0,2,5,317500.0,1.0,54.0
2,2,731000.0,5.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,11308.0,2,5,365500.0,1.0,54.0
1,2,550000.0,5.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,11308.0,2,5,550000.0,0.5,54.0
